nama_variabel;nama_variabel_turunan;nama_tahun;nama_turunan_tahun;data_content;nama_item_vertical_variabel
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.354;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.421;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.412;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.383;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.434;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.357;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.387;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.431;BALI
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.348;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.356;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.381;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.333;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.378;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.362;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";-;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.427;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.4;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.41;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.404;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.437;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.315;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.383;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.338;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.425;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.439;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 1 (Maret)";0.41;INDONESIA
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.341;ACEH
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.331;"SUMATERA UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.355;"SUMATERA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.383;RIAU
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.359;JAMBI
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.397;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.36;BENGKULU
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.356;LAMPUNG
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.311;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.393;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.437;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.422;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.372;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.449;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.362;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.384;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.397;BALI
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.354;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.358;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.395;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.332;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.364;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.363;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";-;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.43;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.387;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.418;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.403;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.413;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.335;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.382;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.306;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.407;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.446;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2012;"Semester 2 (September)";0.413;INDONESIA
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.404;ACEH
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.386;"SUMATERA UTARA"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.397;"SUMATERA BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.398;RIAU
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.383;JAMBI
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.409;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.432;BENGKULU
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.412;LAMPUNG
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.325;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.359;"KEP. RIAU"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.433;"DKI JAKARTA"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.423;"JAWA BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.421;"JAWA TENGAH"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.45;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.387;"JAWA TIMUR"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.402;BANTEN
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.419;BALI
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.398;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.36;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.439;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.403;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.386;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.369;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";-;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.425;"SULAWESI UTARA"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.445;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.443;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.459;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.385;GORONTALO
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.428;"SULAWESI BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.356;MALUKU
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.282;"MALUKU UTARA"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.391;"PAPUA BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.409;PAPUA
"Gini Rasio";Perkotaan;2013;"Semester 1 (Maret)";0.431;INDONESIA
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.382;ACEH
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.355;"SUMATERA UTARA"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.383;"SUMATERA BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.437;RIAU
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.347;JAMBI
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.41;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.411;BENGKULU
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.42;LAMPUNG
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.353;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.379;"KEP. RIAU"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.404;"DKI JAKARTA"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.424;"JAWA BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.404;"JAWA TENGAH"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.42;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.386;"JAWA TIMUR"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.376;BANTEN
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.441;BALI
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.398;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.373;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.446;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.42;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.402;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.361;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";-;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.475;"SULAWESI UTARA"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.434;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.457;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.409;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.443;GORONTALO
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.375;"SULAWESI BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.348;MALUKU
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.293;"MALUKU UTARA"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.402;"PAPUA BARAT"
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.426;PAPUA
"Gini Rasio";Perkotaan;2013;"Semester 2 (September)";0.424;INDONESIA
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.256;ACEH
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.305;"SUMATERA UTARA"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.309;"SUMATERA BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.316;RIAU
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.313;JAMBI
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.329;"SUMATERA SELATAN"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.337;BENGKULU
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.292;LAMPUNG
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.268;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.307;"KEP. RIAU"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";-;"DKI JAKARTA"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.271;"JAWA BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.32;"JAWA TENGAH"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.349;"DI YOGYAKARTA"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.285;"JAWA TIMUR"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.287;BANTEN
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.302;BALI
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.323;"NUSA TENGGARA BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.268;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.323;"KALIMANTAN BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.284;"KALIMANTAN TENGAH"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.282;"KALIMANTAN SELATAN"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.279;"KALIMANTAN TIMUR"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";-;"KALIMANTAN UTARA"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.38;"SULAWESI UTARA"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.351;"SULAWESI TENGAH"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.374;"SULAWESI SELATAN"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.368;"SULAWESI TENGGARA"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.441;GORONTALO
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.308;"SULAWESI BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.321;MALUKU
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.255;"MALUKU UTARA"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.388;"PAPUA BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.367;PAPUA
"Gini Rasio";Perdesaan;2013;"Semester 1 (Maret)";0.32;INDONESIA
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.254;ACEH
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.281;"SUMATERA UTARA"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.288;"SUMATERA BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.323;RIAU
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.296;JAMBI
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.318;"SUMATERA SELATAN"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.326;BENGKULU
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.291;LAMPUNG
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.239;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.305;"KEP. RIAU"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";-;"DKI JAKARTA"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.299;"JAWA BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.359;"JAWA TENGAH"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.343;"DI YOGYAKARTA"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.309;"JAWA TIMUR"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.276;BANTEN
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.384;BALI
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.281;"NUSA TENGGARA BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.255;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.302;"KALIMANTAN BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.3;"KALIMANTAN TENGAH"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.265;"KALIMANTAN SELATAN"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.283;"KALIMANTAN TIMUR"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";-;"KALIMANTAN UTARA"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.385;"SULAWESI UTARA"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.325;"SULAWESI TENGAH"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.365;"SULAWESI SELATAN"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.332;"SULAWESI TENGGARA"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.428;GORONTALO
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.295;"SULAWESI BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.286;MALUKU
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.266;"MALUKU UTARA"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.364;"PAPUA BARAT"
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.354;PAPUA
"Gini Rasio";Perdesaan;2013;"Semester 2 (September)";0.324;INDONESIA
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.341;ACEH
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.354;"SUMATERA UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.363;"SUMATERA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.374;RIAU
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.348;JAMBI
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.383;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.386;BENGKULU
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.356;LAMPUNG
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.313;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.362;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.433;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.411;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.387;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.439;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.364;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.399;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.403;BALI
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.364;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.352;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.396;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.35;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.359;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.371;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";-;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.422;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.407;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.429;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.426;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.437;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.349;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.37;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.318;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.431;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.442;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 1 (Maret)";0.413;INDONESIA
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.331;ACEH
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.328;"SUMATERA UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.351;"SUMATERA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.393;RIAU
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.327;JAMBI
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.375;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.372;BENGKULU
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.356;LAMPUNG
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.307;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.38;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.404;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.406;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.39;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.416;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.368;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.38;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.44;BALI
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.349;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.344;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.384;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.358;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.356;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.366;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";-;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.446;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.391;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.432;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.391;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.445;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.324;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.347;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.32;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.418;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.441;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2013;"Semester 2 (September)";0.406;INDONESIA
"Gini Rasio";Perkotaan;2014;"Semester 1 (Maret)";0.358;ACEH
"Gini Rasio";Perkotaan;2014;"Semester 1 (Maret)";0.346;"SUMATERA UTARA"
"Gini Rasio";Perkotaan;2014;"Semester 1 (Maret)";0.338;"SUMATERA BARAT"
"Gini Rasio";Perkotaan;2014;"Semester 1 (Maret)";0.389;RIAU
"Gini Rasio";Perkotaan;2014;"Semester 1 (Maret)";0.314;JAMBI
"Gini Rasio";Perkotaan;2014;"Semester 1 (Maret)";0.438;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan;2014;"Semester 1 (Maret)";0.404;BENGKULU
"Gini Rasio";Perkotaan;2014;"Semester 1 (Maret)";0.4;LAMPUNG
"Gini Rasio";Perkotaan;2014;"Semester 1 (Maret)";0.316;"KEP. BANGKA BELITUNG"
